date,headline,source,ticker,url
2020-02-07,And Now the Dow Makes History as Rally Hits Four Days,Zacks,AVGO,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-BENZ-FT-zucommentary-24224
2020-02-07,"US Indexes Lower Friday, but Higher for the Week",GuruFocus,INTC,http://www.gurufocus.com/news/1032357/us-indexes-lower-friday-but-higher-for-the-week
2020-02-07,"AMD Stock Rises As Chipmaker Gains Market Share In PCs, Servers",Investor's Business Daily,INTC,http://www.investors.com/research/ibd-stock-of-the-day/amd-stock-rises-chipmaker-gains-market-share-pcs-servers/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-02-07,"Confluence Wealth Management LLC Buys iShares National Muni Bond ETF, Intel Corp, ...",GuruFocus,INTC,http://www.gurufocus.com/news/1032225/confluence-wealth-management-llc-buys-ishares-national-muni-bond-etf-intel-corp-ingersollrand-plc-sells-mccormick-inc-microsoft-corp-ishares-core-us-aggregate-bond-etf
2020-02-07,"HCR Wealth Advisors Buys Vanguard High Dividend Yield Index Fund, Apple Inc, First Trust ...",GuruFocus,INTC,http://www.gurufocus.com/news/1032177/hcr-wealth-advisors-buys-vanguard-high-dividend-yield-index-fund-apple-inc-first-trust-preferred-securities-and-income-etf-sells-berkshire-hathaway-inc-boeing-co-bank-of-america-corp
2020-02-07,Applied Materials (AMAT) Preview: Buy the Semiconductor Stock Ahead of Earnings?,Zacks,INTC,http://www.zacks.com/stock/news/754736/applied-materials-amat-preview-buy-the-semiconductor-stock-ahead-of-earnings?cid=CS-BENZ-FT-stocks_in_the_news|earnings_preview-754736
2020-02-07,"Glaxis Capital Management, LLC Buys SPDR S&P 5…… ETF Trust, iShares MSCI Japan ETF, ...",GuruFocus,MRVL,http://www.gurufocus.com/news/1032402/glaxis-capital-management-llc-buys-spdr-sp-500-etf-trust-ishares-msci-japan-etf-spdr-gold-trust-sells-spdr-sp-midcap-400-etf-powershares-qqq-trust-ser-1-microsoft-corp
2020-02-07,Applied Materials (AMAT) Preview: Buy the Semiconductor Stock Ahead of Earnings?,Zacks,TSM,http://www.zacks.com/stock/news/754736/applied-materials-amat-preview-buy-the-semiconductor-stock-ahead-of-earnings?cid=CS-BENZ-FT-stocks_in_the_news|earnings_preview-754736
2020-02-06,"Synovus Financial Corp Buys VanEck Vectors Gold Miners ETF, Truist Financial Corp, iShares ...",GuruFocus,AVGO,http://www.gurufocus.com/news/1031029/synovus-financial-corp-buys-vaneck-vectors-gold-miners-etf-truist-financial-corp-ishares-710-year-treasury-bond-etf-sells-invesco-bulletshares-2021-corporate-bond-etf-suntrust-banks-inc-ishares-msci-acwi-ex-us-index-f
2020-02-06,"Motco Buys Emerson Electric Co, Amazon.com Inc, Truist Financial Corp, Sells VF Corp, Illinois ...",GuruFocus,AVGO,http://www.gurufocus.com/news/1030329/motco-buys-emerson-electric-co-amazoncom-inc-truist-financial-corp-sells-vf-corp-illinois-tool-works-inc-cognizant-technology-solutions-corp
2020-02-06,3 Semiconductor Stocks to Buy After Strong Earnings for 2020 Chip Growth,Zacks,INTC,http://www.zacks.com/stock/news/753311/3-semiconductor-stocks-to-buy-after-strong-earnings-for-2020-chip-growth?cid=CS-BENZ-FT-stocks_in_the_news|investment_ideas-753311
2020-02-06,"GAM Holding AG Buys Intel Corp, Mastercard Inc, Facebook Inc, Sells Alibaba Group Holding, ...",GuruFocus,INTC,http://www.gurufocus.com/news/1031465/gam-holding-ag-buys-intel-corp-mastercard-inc-facebook-inc-sells-alibaba-group-holding-vanguard-ftse-emerging-markets-etf-celgene-corp
2020-02-06,"Stratford Consulting, LLC Buys Apple Inc, PIMCO Enhanced Short Maturity Active Exchange-Trad, ...",GuruFocus,INTC,http://www.gurufocus.com/news/1031018/stratford-consulting-llc-buys-apple-inc-pimco-enhanced-short-maturity-active-exchangetrad-jpmorgan-chase-sells-ishares-short-treasury-bond-etf-arlington-asset-investment-corp
2020-02-06,"Stone Ridge Asset Management LLC Buys McDonald's Corp, Truist Financial Corp, Intel Corp, Sells ...",GuruFocus,INTC,http://www.gurufocus.com/news/1029745/stone-ridge-asset-management-llc-buys-mcdonalds-corp-truist-financial-corp-intel-corp-sells-cocacola-co-suntrust-banks-inc-wells-fargo
2020-02-06,"Zacks Earnings Trends Highlights: Apple, Microsoft, Alphabet and Intel",Zacks,INTC,http://www.zacks.com/stock/news/752404/zacks-earnings-trends-highlights-apple-microsoft-alphabet-and-intel?cid=CS-BENZ-FT-press_releases-752404
2020-02-06,5 Stocks Trading Near 52-Week High That Can Scale Higher,Zacks,INTC,http://www.zacks.com/stock/news/752392/5-stocks-trading-near-52-week-high-that-can-scale-higher?cid=CS-BENZ-FT-analyst_blog|rw-752392
2020-02-06,Buy 5 Blue-Chip Stocks That Have Surged YTD Defying Volatility,Zacks,INTC,http://www.zacks.com/stock/news/752192/buy-5-blue-chip-stocks-that-have-surged-ytd-defying-volatility?cid=CS-BENZ-FT-analyst_blog|investment_ideas-752192
2020-02-06,Stocks Are Rising on February 6 But Something Seems To Be Missing,TalkMarkets,INTC,https://talkmarkets.com/content/stocks-are-rising-on-february-6-but-something-seems-to-be-missing?post=249997
2020-02-06,Paragon Capital Management Ltd Buys Vanguard Global ex-U.S. ...,GuruFocus,KLAC,http://www.gurufocus.com/news/1030331/paragon-capital-management-ltd-buys-vanguard-global-exus-real-estate-etf-vanguard-taxexempt-bond-etf-spdr-gold-trust-sells-suntrust-banks-inc-united-technologies-corp
2020-02-06,"Cambiar Investors Llc Buys iShares MSCI EAFE ETF, Marvell Technology Group, Goldman Sachs Group ...",GuruFocus,MRVL,http://www.gurufocus.com/news/1029818/cambiar-investors-llc-buys-ishares-msci-eafe-etf-marvell-technology-group-goldman-sachs-group-inc-sells-bhp-group-plc-royal-dutch-shell-plc-qualcomm-inc
2020-02-06,3 Semiconductor Stocks to Buy After Strong Earnings for 2020 Chip Growth,Zacks,TSM,http://www.zacks.com/stock/news/753311/3-semiconductor-stocks-to-buy-after-strong-earnings-for-2020-chip-growth?cid=CS-BENZ-FT-stocks_in_the_news|investment_ideas-753311
2020-02-06,Taiwan Semiconductor Joins Elite List Of Stocks With 95-Plus Composite Rating,Investor's Business Daily,TSM,http://www.investors.com/ibd-data-stories/taiwan-semiconductor-joins-elite-list-of-stocks-with-95-plus-composite-rating-2/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-02-05,Broadcom Inc. (AVGO) Outpaces Stock Market Gains: What You Should Know,Zacks,AVGO,http://www.zacks.com/stock/news/751258/broadcom-inc-avgo-outpaces-stock-market-gains-what-you-should-know?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_6-751258
2020-02-05,"Fairbanks Capital Management, Inc. Buys F5 Networks Inc, UnitedHealth Group Inc, Moody's ...",GuruFocus,AVGO,http://www.gurufocus.com/news/1028763/fairbanks-capital-management-inc-buys-f5-networks-inc-unitedhealth-group-inc-moodys-corporation-sells-qualcomm-inc-stampscom-inc-gilead-sciences-inc
2020-02-05,"Candriam Luxembourg S.C.A. Buys Alphabet Inc, Intel Corp, Qualcomm Inc, Sells Vertex ...",GuruFocus,INTC,http://www.gurufocus.com/news/1029205/candriam-luxembourg-sca-buys-alphabet-inc-intel-corp-qualcomm-inc-sells-vertex-pharmaceuticals-inc-ra-pharmaceuticals-inc-arqule-inc
2020-02-05,AMD Stock Bounces Through A Buy Range As Prospects Rise,Investor's Business Daily,INTC,http://www.investors.com/research/amd-stock-bounces-through-a-buy-range-as-prospects-rise/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-02-05,"Hendley & Co Inc Buys Procter & Gamble Co, Bristol-Myers Squibb Company, United Parcel ...",GuruFocus,INTC,http://www.gurufocus.com/news/1029118/hendley--co-inc-buys-procter--gamble-co-bristolmyers-squibb-company-united-parcel-service-inc-sells-texas-instruments-inc-celgene-corp-packaging-corp-of-america
2020-02-05,"Hot Options Report For End Of Day - Wednesday, Feb. 5",TalkMarkets,INTC,https://talkmarkets.com/content/hot-options-report-for-end-of-day-wednesday-feb-5?post=249912
2020-02-05,Stocks Are Surging on February 5 As The Bulls Run Once Again,TalkMarkets,INTC,https://talkmarkets.com/content/stocks-are-surging-on-february-5-as-the-bulls-run-once-again?post=249845
2020-02-05,KLA Corp. (KLAC) Beats Earnings and Revenue Estimates in Q2,Zacks,KLAC,http://www.zacks.com/stock/news/750243/kla-corp-klac-beats-earnings-and-revenue-estimates-in-q2?cid=CS-BENZ-FT-analyst_blog|earnings_article-750243
2020-02-05,"Veritas Asset Management LLP Buys Altice USA Inc, Canadian Pacific Railway, The Cooper Inc, ...",GuruFocus,TSM,http://www.gurufocus.com/news/1028870/veritas-asset-management-llp-buys-altice-usa-inc-canadian-pacific-railway-the-cooper-inc-sells-sp-global-inc-comcast-corp-dentsply-sirona-inc
2020-02-04,"Youngs Advisory Group, Inc. Buys Essential Utilities Inc, Intel Corp, Alphabet Inc, Sells ...",GuruFocus,INTC,http://www.gurufocus.com/news/1028519/youngs-advisory-group-inc-buys-essential-utilities-inc-intel-corp-alphabet-inc-sells-versum-materials-inc-bank-of-america-corp-cabot-microelectronics-corp
2020-02-04,"Clear Investment Research, Llc Buys Graphic Packaging Holding Co, Truist Financial Corp, Schwab ...",GuruFocus,INTC,http://www.gurufocus.com/news/1028413/clear-investment-research-llc-buys-graphic-packaging-holding-co-truist-financial-corp-schwab-us-reit-etf-sells-ishares-edge-msci-usa-momentum-factor-etf-ishares-core-15-year-usd-bond-etf-att-inc
2020-02-04,Is It Time To Buy Rebounding Chip Stocks As China Coronavirus Fears Ease?,Investor's Business Daily,INTC,http://www.investors.com/etfs-and-funds/etfs/hot-stocks-time-to-play-rebounding-chip-sector-virus-fear-ease/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-02-04,3 Extra-Large Caps with Great Zacks Ranks,Zacks,INTC,http://www.zacks.com/commentary/749242/3-extra-large-caps-with-great-zacks-ranks?cid=CS-BENZ-FT-investment_ideas-749242
2020-02-04,"ON Semiconductor (ON) Q4 Earnings Lag Estimates, Shares Down",Zacks,INTC,http://www.zacks.com/stock/news/748563/on-semiconductor-on-q4-earnings-lag-estimates-shares-down?cid=CS-BENZ-FT-analyst_blog|earnings_article-748563
2020-02-04,"Excalibur Management Corp Buys Apple Inc, Independent Bank Corp, AvalonBay Communities Inc, ...",GuruFocus,INTC,http://www.gurufocus.com/news/1027659/excalibur-management-corp-buys-apple-inc-independent-bank-corp-avalonbay-communities-inc-sells-gilead-sciences-inc-bp-plc
2020-02-04,"Stocks Are Ready To Rally On February 4, As Key Resistance Approaches",TalkMarkets,INTC,https://talkmarkets.com/content/stocks-are-ready-to-rally-on-february-4-as-key-resistance-approaches?post=249695
2020-02-04,"Sloane Robinson LLP Buys MercadoLibre Inc, Pan American Silver Corp, Bank Bradesco SA, Sells ...",GuruFocus,TSM,http://www.gurufocus.com/news/1028415/sloane-robinson-llp-buys-mercadolibre-inc-pan-american-silver-corp-bank-bradesco-sa-sells-alibaba-group-holding-first-republic-bank-globant-sa
2020-02-04,Most Interesting New ETFs,Zacks,TSM,http://www.zacks.com/stock/news/749136/most-interesting-new-etfs?cid=CS-BENZ-FT-etf_news_and_commentary-749136
2020-02-04,"Guinness Atkinson Asset Management Inc Buys Bristol-Myers Squibb Company, Alibaba Group ...",GuruFocus,TSM,http://www.gurufocus.com/news/1027649/guinness-atkinson-asset-management-inc-buys-bristolmyers-squibb-company-alibaba-group-holding-eog-resources-inc-sells-cognizant-technology-solutions-corp-apache-corp-infosys
2020-02-03,ASML reports transactions under its current share buyback program,GuruFocus,ASML,http://www.gurufocus.com/news/1026874/asml-reports-transactions-under-its-current-share-buyback-program
2020-02-03,"Want To Retire Early? Learn the Intelligent Investing Secret - February 03, 2020",Zacks,AVGO,http://www.zacks.com/stock/news/746742/want-to-retire-early-learn-the-intelligent-investing-secret-february-03-2020?cid=CS-BENZ-FT-retirement_ideas|secrets_to_an_early_retirement-746742
2020-02-03,3 Dividend-Paying Stocks for Investors to Buy to Fight Off Market Uncertainty,Zacks,INTC,http://www.zacks.com/stock/news/747608/3-dividend-paying-stocks-for-investors-to-buy-to-fight-off-market-uncertainty?cid=CS-BENZ-FT-stocks_in_the_news|major_headlines-747608
2020-02-03,"Trust Investment Advisors Buys Taiwan Semiconductor Manufacturing Co, Motorola Solutions Inc, ...",GuruFocus,INTC,http://www.gurufocus.com/news/1027239/trust-investment-advisors-buys-taiwan-semiconductor-manufacturing-co-motorola-solutions-inc-skechers-usa-inc-sells-intel-corp-lam-research-corp-carnival-corp
2020-02-03,"DDD Partners, LLC Buys Ovintiv Inc, 'M Co, Intel Corp, Sells Expedia Group Inc, Photronics ...",GuruFocus,INTC,http://www.gurufocus.com/news/1027226/ddd-partners-llc-buys-ovintiv-inc-3m-co-intel-corp-sells-expedia-group-inc-photronics-inc-limelight-networks-inc
2020-02-03,"Stocks Rebound on February 3, But A Downtrend Is Now In Place",TalkMarkets,INTC,https://talkmarkets.com/content/stocks-rebound-on-february-3-but-a-downtrend-is-now-in-place?post=249606
2020-02-03,"Matarin Capital Management, LLC Buys Intel Corp, Magellan Health Inc, Installed Building ...",GuruFocus,INTC,http://www.gurufocus.com/news/1026999/matarin-capital-management-llc-buys-intel-corp-magellan-health-inc-installed-building-products-inc-sells-sanmina-corp-coremark-holding-co-inc-selective-insurance-group-inc
2020-02-03,Can Value Investors Consider Modine Manufacturing (MOD)?,Zacks,MOD,http://www.zacks.com/stock/news/746797/can-value-investors-consider-modine-manufacturing-mod?cid=CS-BENZ-FT-analyst_blog|value_stocks-746797
2020-02-03,Marvell Technology (MRVL) Gains But Lags Market: What You Should Know,Zacks,MRVL,http://www.zacks.com/stock/news/747516/marvell-technology-mrvl-gains-but-lags-market-what-you-should-know?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_6-747516
2020-02-03,"Trust Investment Advisors Buys Taiwan Semiconductor Manufacturing Co, Motorola Solutions Inc, ...",GuruFocus,TSM,http://www.gurufocus.com/news/1027239/trust-investment-advisors-buys-taiwan-semiconductor-manufacturing-co-motorola-solutions-inc-skechers-usa-inc-sells-intel-corp-lam-research-corp-carnival-corp
2020-02-03,"Rheos Capital Works Inc. Buys Qualcomm Inc, Taiwan Semiconductor Manufacturing Co, Accenture ...",GuruFocus,TSM,http://www.gurufocus.com/news/1027182/rheos-capital-works-inc-buys-qualcomm-inc-taiwan-semiconductor-manufacturing-co-accenture-plc-sells-facebook-inc-intuit-inc-netflix-inc
2020-01-31,"Whittier Trust Co Of Nevada Inc Buys Concho Resources Inc, EOG Resources Inc, iShares MSCI EAFE ...",GuruFocus,ASML,http://www.gurufocus.com/news/1026165/whittier-trust-co-of-nevada-inc-buys-concho-resources-inc-eog-resources-inc-ishares-msci-eafe-etf-sells-celgene-corp-pioneer-natural-resources-co-abbvie-inc
2020-01-31,Dow Jones Plunges 600 Points As U.S. Declares Coronavirus Public Health Emergency,Investor's Business Daily,ASML,http://www.investors.com/market-trend/stock-market-today/dow-jones-dives-550-points-in-stock-market-rout-coronavirus-cases-soar/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-31,Dow Jones Tanks 566 Points Amid Coronavirus Impact; Why It's Time To Sell Luckin Coffee Stock,Investor's Business Daily,ASML,http://www.investors.com/market-trend/stock-market-today/dow-jones-tanks-566-points-amid-coronavirus-impact-time-to-sell-luckin-coffee-stock/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-31,"Voit & Company, LLC Buys SAP SE, FedEx Corp, General Motors Co, Sells EOG Resources Inc, ...",GuruFocus,ASML,http://www.gurufocus.com/news/1025910/voit--company-llc-buys-sap-se-fedex-corp-general-motors-co-sells-eog-resources-inc-the-travelers-inc-f5-networks-inc
2020-01-31,"Financial Strategy Network, LLC Buys Healthpeak Properties Inc, CVS Health Corp, Tesla Inc, ...",GuruFocus,AVGO,http://www.gurufocus.com/news/1026219/financial-strategy-network-llc-buys-healthpeak-properties-inc-cvs-health-corp-tesla-inc-sells-wisdomtree-international-largecap-dividend-fund-invesco-bulletshares-2019-corporate-bond-etf-wp-carey-inc
2020-01-31,Short Circuit,TalkMarkets,AVGO,https://talkmarkets.com/content/short-circuit?post=249299
2020-01-31,"Congress Park Capital LLC Buys United Technologies Corp, China Mobile, AllianzGI Convertible ...",GuruFocus,AVGO,http://www.gurufocus.com/news/1025709/congress-park-capital-llc-buys-united-technologies-corp-china-mobile-allianzgi-convertible--income-fund-ii-sells-att-inc-celgene-corp-cytomx-therapeutics-inc
2020-01-31,Dow Jones Plunges 600 Points As U.S. Declares Coronavirus Public Health Emergency,Investor's Business Daily,INTC,http://www.investors.com/market-trend/stock-market-today/dow-jones-dives-550-points-in-stock-market-rout-coronavirus-cases-soar/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-31,Impressive Tech Sector Earnings,Zacks,INTC,http://www.zacks.com/commentary/743239/impressive-tech-sector-earnings?cid=CS-BENZ-FT-earnings_preview-743239
2020-01-31,"Greenwood Gearhart Inc Buys Charles Schwab Corp, Intel Corp, Sells Leggett & Platt Inc, OGE ...",GuruFocus,INTC,http://www.gurufocus.com/news/1026053/greenwood-gearhart-inc-buys-charles-schwab-corp-intel-corp-sells-leggett--platt-inc-oge-energy-corp
2020-01-31,Short Circuit,TalkMarkets,INTC,https://talkmarkets.com/content/short-circuit?post=249299
2020-01-31,"Most Active Equity Options For Midday - Friday, Jan. 31",TalkMarkets,INTC,https://talkmarkets.com/content/most-active-equity-options-for-midday-friday-jan-31?post=249280
2020-01-31,Dow Jones Plunges 600 Points As U.S. Declares Coronavirus Public Health Emergency,Investor's Business Daily,TSM,http://www.investors.com/market-trend/stock-market-today/dow-jones-dives-550-points-in-stock-market-rout-coronavirus-cases-soar/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-30,Broadcom Inc. (AVGO) Stock Sinks As Market Gains: What You Should Know,Zacks,AVGO,http://www.zacks.com/stock/news/741466/broadcom-inc-avgo-stock-sinks-as-market-gains-what-you-should-know?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_6-741466
2020-01-30,Broadcom Inc. (AVGO) Stock Sinks As Market Gains: What You Should Know,Zacks,AVGO,http://www.zacks.com/stock/news/741466/broadcom-inc-avgo-stock-sinks-as-market-gains-what-you-should-know?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_6-741466
2020-01-30,"Sargent Investment Group, LLC Buys General Electric Co, Avid Bioservices Inc, Newell Brands ...",GuruFocus,INTC,http://www.gurufocus.com/news/1025108/sargent-investment-group-llc-buys-general-electric-co-avid-bioservices-inc-newell-brands-inc-sells-spectrum-pharmaceuticals-inc-legacytexas-financial-group-inc-international-business-machines-corp
2020-01-30,"Litman Gregory Asset Management LLC Buys Intel Corp, Schwab Fundamental U.S. ...",GuruFocus,INTC,http://www.gurufocus.com/news/1024915/litman-gregory-asset-management-llc-buys-intel-corp-schwab-fundamental-us-large-company-index-etf-schwab-us-largecap-etf-sells-bank-of-america-corp-ishares-msci-emerging-markets-etf-vanguard-value-etf
2020-01-30,INTC vs. NVDA: Which Stock Is the Better Value Option?,Zacks,INTC,http://www.zacks.com/stock/news/740909/intc-vs-nvda-which-stock-is-the-better-value-option?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_3-740909
2020-01-30,"Most Active Equity Options For Midday - Thursday, Jan. 30",TalkMarkets,INTC,https://talkmarkets.com/content/most-active-equity-options-for-midday-thursday-jan-30?post=249119
2020-01-30,7 Semiconductor Stocks To Buy On Coronavirus Weakness,TalkMarkets,INTC,https://talkmarkets.com/content/7-semiconductor-stocks-to-buy-on-coronavirus-weakness?post=249097
2020-01-30,MOD or THRM: Which Is the Better Value Stock Right Now?,Zacks,MOD,http://www.zacks.com/stock/news/740924/mod-or-thrm-which-is-the-better-value-stock-right-now?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_3-740924
2020-01-30,"Zweig-DiMenna Associates LLC Buys Citigroup Inc, Global Payments Inc, TD Ameritrade Holding ...",GuruFocus,MRVL,http://www.gurufocus.com/news/1024927/zweigdimenna-associates-llc-buys-citigroup-inc-global-payments-inc-td-ameritrade-holding-corp-sells-mcdonalds-corp-celgene-corp-amazoncom-inc
2020-01-30,7 Semiconductor Stocks To Buy On Coronavirus Weakness,TalkMarkets,MRVL,https://talkmarkets.com/content/7-semiconductor-stocks-to-buy-on-coronavirus-weakness?post=249097
2020-01-30,"Zweig-DiMenna Associates LLC Buys Citigroup Inc, Global Payments Inc, TD Ameritrade Holding ...",GuruFocus,TSM,http://www.gurufocus.com/news/1024927/zweigdimenna-associates-llc-buys-citigroup-inc-global-payments-inc-td-ameritrade-holding-corp-sells-mcdonalds-corp-celgene-corp-amazoncom-inc
2020-01-29,"Chip Stocks: Fabless Chips Take A Hit, Equipment Makers Hold; ASML Enters A Buy Zone",Investor's Business Daily,ASML,http://www.investors.com/research/ibd-industry-themes/chip-stocks-fabless-chips-take-hit-equipment-makers-hold-amd-stock-enters-a-buy-zone/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-29,IBD 50 Stocks To Watch: Chip Gear Maker ASML Stock Rides New Wave Of Innovation,Investor's Business Daily,ASML,http://www.investors.com/research/asml-stock-ibd-50-stocks-to-watch-rides-new-wave-of-innovation/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-29,"Chip Stocks: Fabless Chips Take A Hit, Equipment Makers Hold; ASML Enters A Buy Zone",Investor's Business Daily,AVGO,http://www.investors.com/research/ibd-industry-themes/chip-stocks-fabless-chips-take-hit-equipment-makers-hold-amd-stock-enters-a-buy-zone/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-29,US Stocks Advance on Wednesday,GuruFocus,AVGO,http://www.gurufocus.com/news/1024002/us-stocks-advance-on-wednesday
2020-01-29,Intel Is Still The King Of The Chips,TalkMarkets,INTC,https://talkmarkets.com/content/intel-is-still-the-king-of-the-chips?post=249058
2020-01-29,"Sheaff Brock Investment Advisors, LLC Buys Bristol-Myers Squibb Company, Globe Life Inc, ...",GuruFocus,INTC,http://www.gurufocus.com/news/1024173/sheaff-brock-investment-advisors-llc-buys-bristolmyers-squibb-company-globe-life-inc-service-properties-trust-sells-globe-life-inc-service-properties-trust-walgreens-boots-alliance-inc
2020-01-29,"Chip Stocks: Fabless Chips Take A Hit, Equipment Makers Hold; ASML Enters A Buy Zone",Investor's Business Daily,INTC,http://www.investors.com/research/ibd-industry-themes/chip-stocks-fabless-chips-take-hit-equipment-makers-hold-amd-stock-enters-a-buy-zone/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-29,Earnings Outlook Improving,Zacks,INTC,http://www.zacks.com/commentary/739402/earnings-outlook-improving?cid=CS-BENZ-FT-earnings_trends-739402
2020-01-29,Earnings Outlook Improving,Zacks,INTC,http://www.zacks.com/commentary/739414/earnings-outlook-improving?cid=CS-BENZ-FT-earnings_outlook-739414
2020-01-29,US Indexes Close Higher Tuesday,GuruFocus,INTC,http://www.gurufocus.com/news/1023528/us-indexes-close-higher-tuesday
2020-01-29,"Most Active Equity Options For Midday - Wednesday, Jan. 29",TalkMarkets,INTC,https://talkmarkets.com/content/most-active-equity-options-for-midday-wednesday-jan-29?post=248948
2020-01-29,Can The Uptrend Continue for Intel?,Zacks,INTC,http://www.zacks.com/stock/news/738463/can-the-uptrend-continue-for-intel?cid=CS-BENZ-FT-tale_of_the_tape|20_day_moving_average-738463
2020-01-29,"Hanseatic Management Services Inc Buys Lam Research Corp, NVIDIA Corp, Target Corp, Sells ...",GuruFocus,KLAC,http://www.gurufocus.com/news/1024157/hanseatic-management-services-inc-buys-lam-research-corp-nvidia-corp-target-corp-sells-facebook-inc-servicenow-inc-match-group-inc
2020-01-29,US Stocks Advance on Wednesday,GuruFocus,KLAC,http://www.gurufocus.com/news/1024002/us-stocks-advance-on-wednesday
2020-01-29,Stocks With Rising Relative Strength: Marvell Technology,Investor's Business Daily,MRVL,http://www.investors.com/ibd-data-stories/stocks-with-rising-relative-strength-marvell-technology-2/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-29,"John G Ullman & Associates Inc Buys Albemarle Corp, Xerox Holdings Corp, International ...",GuruFocus,TSM,http://www.gurufocus.com/news/1024055/john-g-ullman--associates-inc-buys-albemarle-corp-xerox-holdings-corp-international-business-machines-corp-sells-granite-construction-inc-exxon-mobil-corp-xerox-holdings-corp
2020-01-28,"Dow Jones Futures: Apple, AMD, Xilinx, Maxim Earnings Fuel Big Chip Moves After Stock Market Rebounds From Coronavirus Sell-Off",Investor's Business Daily,AVGO,http://www.investors.com/market-trend/stock-market-today/dow-jones-futures-apple-amd-xilinx-earnings-apple-stock-market-rally-rebounds-coronavirus/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-28,Stock Market Rebounds Bullishly After Monday Sell-Off; Apple Rallies Ahead Of Earnings,Investor's Business Daily,AVGO,http://www.investors.com/market-trend/stock-market-today/stock-market-rebounds-bullishly-after-monday-sell-off-apple-rallies-ahead-earnings/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-28,"The Zacks Analyst Blog Highlights: Merck, Broadcom, Sanofi, Equinix and American Electric Power",Zacks,AVGO,http://www.zacks.com/stock/news/736385/the-zacks-analyst-blog-highlights-merck-broadcom-sanofi-equinix-and-american-electric-power?cid=CS-BENZ-FT-press_releases-736385
2020-01-28,"Stock Market Rises From Its Sick Bed; Nasdaq, S&P 500 Both Up 1% Or More",Investor's Business Daily,INTC,http://www.investors.com/market-trend/stock-market-today/stock-market-rises-dow-nasdaq-sp-500-all-upe/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-28,Will Intel (INTC) Gain on Rising Earnings Estimates?,Zacks,INTC,http://www.zacks.com/stock/news/736995/will-intel-intc-gain-on-rising-earnings-estimates?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_8-736995
2020-01-28,US Indexes Lower Monday,GuruFocus,INTC,http://www.gurufocus.com/news/1022664/us-indexes-lower-monday
2020-01-28,Intel: An Undervalued Stock Offering Potential Double-Digit Returns,GuruFocus,INTC,http://www.gurufocus.com/news/1022665/intel-an-undervalued-stock-offering-potential-doubledigit-returns
2020-01-28,"The Zacks Analyst Blog Highlights: Apple, Amazon and Intel",Zacks,INTC,http://www.zacks.com/stock/news/736567/the-zacks-analyst-blog-highlights-apple-amazon-and-intel?cid=CS-BENZ-FT-press_releases-736567
2020-01-28,"Most Active Equity Options For Midday - Tuesday, Jan. 28",TalkMarkets,INTC,https://talkmarkets.com/content/most-active-equity-options-for-midday-tuesday-jan-28?post=248797
2020-01-28,"Continue To Expect Earnings Upside For Intel, Good Sign For AMD On Tuesday",TalkMarkets,INTC,https://talkmarkets.com/content/continue-to-expect-earnings-upside-for-intel-good-sign-for-amd-on-tuesday?post=248727
2020-01-28,Stock Market Rebounds Bullishly After Monday Sell-Off; Apple Rallies Ahead Of Earnings,Investor's Business Daily,KLAC,http://www.investors.com/market-trend/stock-market-today/stock-market-rebounds-bullishly-after-monday-sell-off-apple-rallies-ahead-earnings/?src=A00237A&ven=BenzingaCP&src=AURLAAM
2020-01-28,Why KLA (KLAC) Could Beat Earnings Estimates Again,Zacks,KLAC,http://www.zacks.com/stock/news/736979/why-kla-klac-could-beat-earnings-estimates-again?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_7-736979
2020-01-28,Marvell Technology (MRVL) Outpaces Stock Market Gains: What You Should Know,Zacks,MRVL,http://www.zacks.com/stock/news/737473/marvell-technology-mrvl-outpaces-stock-market-gains-what-you-should-know?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_6-737473
