date,headline,summary,url,source,source_categories,tags
2026-06-18,A tech worker-backed PAC is bringing a $5M knife to Big Tech’s $100M gunfight,Guardrails positions itself as a populist political movement that runs on small donations from people in the trenches of the AI boom.,https://techcrunch.com/2026/06/18/a-tech-worker-backed-pac-is-bringing-a-5m-knife-to-big-techs-100m-gunfight/,TechCrunch AI,"artificial-intelligence,tech","AI,Government & Policy,AI legislation,leading the future,guardrails alliance,ai super pac"
2026-06-18,Pixi’s new iOS app turns text messages into interactive AR experiences,"Forget stickers, GIFs, and emoji reactions. Pixi is betting that the next evolution of messaging is interactive augmented reality (AR).",https://techcrunch.com/2026/06/18/pixis-new-ios-app-turns-text-messages-into-interactive-ar-experiences/,TechCrunch AI,"artificial-intelligence,tech","Startups,Media & Entertainment,AI,Apps,Social,augmented reality,iOS app,Generative AI"
2026-06-18,How to turn off AI in your Google Docs,"Here's what you need to do to get those pesky ""write with Gemini"" pop-ups to go away.",https://techcrunch.com/2026/06/17/how-to-turn-off-ai-in-your-google-docs/,TechCrunch AI,"artificial-intelligence,tech","AI,evergreen"
2026-06-18,VLSI 2026: Intel 18A Platform Momentum From Devices To Routed Designs,"Higher performance, backside power, and new materials. The post VLSI 2026: Intel 18A Platform Momentum From Devices To Routed Designs appeared first on Semiconductor Engineering.",https://semiengineering.com/vlsi-2026-intel-18a-platform-momentum-from-devices-to-routed-designs/,Semiconductor Engineering,"semiconductor,chips","Blogs - MD,Foundry Focus,Manufacturing, Packaging and Materials,18A,backside power,Intel Foundry,VLSI Technology & Circuits"
2026-06-17,"SMI says Nvidia is driving its consumer PCIe 6.0 roadmap, not AMD and Intel — RTX Spark agentic AI platform fuels a hunger for storage bandwidth","Nvidia may be ahead of AMD and Intel with PCIe Gen6-supporting platform for client PCs due to its client agentic AI ambitions, and that roadmap has suppliers like Silicon Motion paying attention.",https://www.tomshardware.com/pc-components/ssds/silicon-motions-client-pcie-6-x-roadmap-is-driven-by-nvidia-not-by-amd-and-intel-rtx-spark-agentic-ai-platform-could-fuel-a-hunger-for-storage-bandwidth,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-17,World leaders want American AI. They just don’t want America to be able to turn it off.,French President Macron and Indian PM Modi raised alarms at the G7 summit that the U.S. could cut off access to American AI overnight — a fear the Anthropic blackout just made real.,https://techcrunch.com/2026/06/17/world-leaders-want-american-ai-they-just-dont-want-america-to-be-able-to-turn-it-off/,TechCrunch AI,"artificial-intelligence,tech","AI,Government & Policy,Anthropic,fable,G7,Mythos"
2026-06-17,"Chinese memory brands ditch Samsung and Micron for homegrown CXMT and YMTC silicon — Corsair, HP, and Dell are already adopting the China-produced DDR5 chips","Chinese memory brands Gloway and KingBank have begun using homemade chips to produce DDR5 memory kits in lieu of Samsung, Micron, or SK hynix DRAM.",https://www.tomshardware.com/pc-components/ram/chinese-memory-vendors-snub-industry-giants-in-favor-of-homegrown-ram-chips-samsung-micron-and-sk-hynix-face-a-chinese-supply-chain-revolt,Tom's Hardware,"hardware,semiconductor","RAM,PC Components"
2026-06-17,"Apple's WebKit performance tax leaves iOS browsers stuck in the slow lane, says Microsoft","Rival rendering engines could make pages load almost 30% faster on iPhones, Redmond claims",https://www.theregister.com/software/2026/06/17/apples-webkit-performance-tax-leaves-ios-browsers-stuck-in-the-slow-lane-says-microsoft/5257384,The Register,"datacenter,infrastructure",software
2026-06-17,Roelof Botha joins SpaceX’s board of directors,"The former Sequoia Capital leader is filling an ""existing vacancy"" on SpaceX's board, days after the company went public in the largest IPO ever.",https://techcrunch.com/2026/06/17/roelof-botha-joins-spacexs-board-of-directors/,TechCrunch AI,"artificial-intelligence,tech","AI,Space,Venture,Elon Musk,roelof botha,SpaceX"
2026-06-17,"After unveiling ridiculously expensive AR glasses, Snap’s stock takes a dive",Snap's long-awaited smart glasses debut hasn't exactly done wonders for the company's stock.,https://techcrunch.com/2026/06/17/after-unveiling-ridiculously-expensive-ar-glasses-snaps-stock-takes-a-dive/,TechCrunch AI,"artificial-intelligence,tech","AI,Hardware,In Brief,SMART Glasses,Snap,specs"
2026-06-17,NEA’s Tiffany Luck says enterprises are still figuring out their AI ROI,"Tokenmaxxing&#160;was&#160;the hottest trend in Silicon Valley earlier this year, with CEOs encouraging employees to push AI usage as far&#160;as it would go.&#160;Then the bill came due. Uber&#160;reportedly blew&#160;through its annual AI budget in a few months, some companies cut Claude licenses for parts of their org, and Meta killed its internal leaderboard.&#160; This tension between [&#8230;]",https://techcrunch.com/video/neas-tiffany-luck-says-enterprises-are-still-figuring-out-their-ai-roi/,TechCrunch AI,"artificial-intelligence,tech","Venture,AI,AI adoption,AI agents,AI IPO,anthropic ipo,Enterprise AI spend,Forward deployed engineers,NEA partner,OpenAI,tiffany luck,venture capital"
2026-06-17,Social media’s next evolution: user-controlled algorithms,"Social media feeds are becoming more customizable as platforms like Threads, Instagram, and TikTok introduce tools that let users directly influence the algorithms powering their recommendations.",https://techcrunch.com/2026/06/17/social-medias-next-evolution-user-controlled-algorithms/,TechCrunch AI,"artificial-intelligence,tech","AI,Apps,Social,evergreen,evergreens,Instagram,Meta,social media,TikTok"
2026-06-17,Anthropic becomes first AI startup to join the Frontier carbon removal coalition,"Anthropic has joined the Frontier coalition, which received another $915M in pledges to fund carbon removal projects.",https://techcrunch.com/2026/06/17/anthropic-becomes-first-ai-startup-to-join-the-frontier-carbon-removal-coalition/,TechCrunch AI,"artificial-intelligence,tech","AI,Climate,Anthropic,carbon removal,frontier"
2026-06-17,"NEA’s Tiffany Luck on AI IPOs, personal agents, and the ROI reckoning","Tokenmaxxing&#160;was&#160;the hottest trend in Silicon Valley earlier this year, with CEOs encouraging employees to push AI usage as far&#160;as it would go.&#160;Then the bill came due. Uber&#160;reportedly blew&#160;through its annual AI budget in a few months, some companies cut Claude licenses for parts of their org, and Meta killed its internal leaderboard.&#160; This tension between [&#8230;]",https://techcrunch.com/podcast/neas-tiffany-luck-on-ai-ipos-personal-agents-and-the-roi-reckoning/,TechCrunch AI,"artificial-intelligence,tech","AI,Startups,anthropic ipo,Equity podcast,nea,OpenAI IPO,personal agents,tiffany luck,tokenmaxxing"
2026-06-17,World model maker Odyssey nabs $1.45B valuation backed by Amazon and other big names,"World models are the next big thing in AI beyond LLMs and, with this round, Odyssey has cemented itself as one of the startups to watch.",https://techcrunch.com/2026/06/17/world-model-maker-odyssey-nabs-1-45b-valuation-backed-by-amazon-and-other-big-names/,TechCrunch AI,"artificial-intelligence,tech","AI,Fundraising,Startups,TC,In Brief,odyssey,world models"
2026-06-17,"Only 16 percent of Americans think AI will have a positive impact on society, a new study shows","Although Wall Street loves AI, every day Americans are significantly less optimistic about the industry, a new report from Pew Research shows.",https://techcrunch.com/2026/06/17/only-16-percent-of-americans-think-ai-will-have-a-positive-impact-on-society-a-new-study-shows/,TechCrunch AI,"artificial-intelligence,tech","AI,ChatGPT,gemini,Grok"
2026-06-17,Google bets on Gemini to reinvent the smart home speaker,Google is betting generative AI can breathe new life into the smart speaker. The company's new $99.99 Google Home Speaker replaces the rigid commands of the Google Assistant era with more conversational Gemini interactions.,https://techcrunch.com/2026/06/17/google-bets-on-gemini-to-reinvent-the-smart-home-speaker/,TechCrunch AI,"artificial-intelligence,tech","AI,Gadgets,Media & Entertainment,audio device,Google,google home,smart speaker"
2026-06-17,"Collecting robot training data is dirty, unglamorous work. Some AI labs are already paying XDOF to do it.","If physical AI is going to match the accomplishments of LLMs, there's a data problem that needs to be solved.",https://techcrunch.com/2026/06/17/collecting-robot-training-data-is-dirty-unglamorous-work-some-ai-labs-are-already-paying-xdof-to-do-it/,TechCrunch AI,"artificial-intelligence,tech","AI,Startups,a16z,robots,Thrive Capital"
2026-06-17,Pramaana Labs raises $27M seed round from Khosla Ventures to bring formal verification to AI,"Pramaana will focus on highly sensitive verticals like law, drug discovery, and tax preparation — where errors can be costly and reliability is at a premium.",https://techcrunch.com/2026/06/17/pramaana-labs-raises-27-million-seed-round-from-khosla-ventures-to-bring-formal-verification-to-ai/,TechCrunch AI,"artificial-intelligence,tech","AI,Startups,formal verification,Khosla Ventures,reliability"
2026-06-17,Canadian pension giant joins race to fund India’s AI-fueled data center boom,"The Canadian pension giant will acquire an 8.2% stake in CtrlS, a tech giant that operates more than 15 data centers across India.",https://techcrunch.com/2026/06/17/canadian-pension-giant-joins-race-to-fund-indias-ai-fueled-data-center-boom/,TechCrunch AI,"artificial-intelligence,tech","AI,Enterprise,Canada Pension Plan Investment Board,CPP Investments,CtrlS"
2026-06-17,DeepL acquires Mixhalo for live-event audio streaming and translation,"With this acquisition, DeepL is opening an office in San Francisco to expand its U.S. business.",https://techcrunch.com/2026/06/17/deepl-acquires-mixhalo-for-live-event-audio-streaming-and-translation/,TechCrunch AI,"artificial-intelligence,tech","AI,Startups,AI translation,DeepL,Mergers and Acquisitions,Mixhalo"
2026-06-17,"AMD silently removes memory encryption from consumer Ryzen CPUs, leaving users unaware that they may be vulnerable — security feature vanishes after newer AGESA firmware, AMD engineers go radio silent when pressed about the change","AMD has reportedly stripped TSME from consumer Ryzen processors after years of working support, with testing suggesting newer AGESA firmware disables the memory-encryption feature while Pro and EPYC CPUs remain unaffected.",https://www.tomshardware.com/pc-components/cpus/amd-silently-removes-memory-encryption-from-consumer-ryzen-cpus-leaving-users-unaware-that-they-may-be-vulnerable-security-feature-vanishes-after-newer-agesa-firmware-amd-engineers-go-radio-silent-when-pressed-about-the-change,Tom's Hardware,"hardware,semiconductor","CPUs,PC Components"
2026-06-17,"Homebrew 6.0 released with new security mechanism, Linux sandbox and more","Homebrew was ""less vulnerable 10 years ago than npm is today,"" project lead tells us",https://www.theregister.com/devops/2026/06/17/homebrew-60-released-with-new-security-mechanism-linux-sandbox-and-more/5257570,The Register,"datacenter,infrastructure",devops
2026-06-17,"This $339 Corsair 32GB DDR5 RAM kit is the cheapest on sale right now, $45 less than the next-best rival — secure overclockable RGB kit with 6,000 MT/s speeds for a new gaming PC build and beat inevitable future price rises","This 32GB Corsair Vengeance DDR5-6000 RAM kit is on sale at Woot for $339.99 right now, $45 less than its next-best rival.",https://www.tomshardware.com/pc-components/ddr5/this-usd339-corsair-32gb-ddr5-ram-kit-is-the-cheapest-on-sale-right-now-usd45-less-than-the-next-best-rival-secure-overclockable-rgb-kit-with-6-000-mt-s-speeds-for-a-new-gaming-pc-build-and-beat-inevitable-future-price-rises,Tom's Hardware,"hardware,semiconductor","DDR5,PC Components,RAM,DRAM"
2026-06-17,Smartphone market to shrink 15 percent this year due to memory crisis,Buyers put off by rising prices expected to turn to second-hand phones instead,https://www.theregister.com/personal-tech/2026/06/17/smartphone-market-to-shrink-15-percent-this-year-due-to-memory-crisis/5257652,The Register,"datacenter,infrastructure",personal tech
2026-06-17,"Researchers build brain-like memory device for AI sensors that may improve energy efficiency — phototransistor device combines light sensing, memory, and processing to cut data movement","Oregon State University researchers have developed a brain-inspired phototransistor that combines light sensing, memory, and signal processing in one device. The hardware can electronically control how long optical memories persist or fade, potentially improving energy efficiency in future AI vision systems.",https://www.tomshardware.com/tech-industry/artificial-intelligence/researchers-build-brain-like-memory-device-for-ai-sensors-that-may-improve-energy-efficiency-phototransistor-device-combines-light-sensing-memory-and-processing-to-cut-data-movement,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2026-06-17,Nvidia releases RTX Remix 1.5 with new RTX IO compression reducing mod file sizes by up to 37% — update also adds Smooth Normals and 'RTX Remix Skills' Agents,"Nvidia has updated RTX Remix with a bunch of new features that will help improve the fidelity and reduce the file size of modded games, along with the complexity of developing said mods.",https://www.tomshardware.com/pc-components/gpus/nvidia-releases-rtx-remix-1-5-with-new-rtx-io-compression-reducing-mod-file-sizes-by-up-to-37-percent-update-also-adds-smooth-normals-and-rtx-remix-skills-agents,Tom's Hardware,"hardware,semiconductor","GPUs,PC Components"
2026-06-17,U.S. gov't asks court to dismiss NAACP lawsuit against Elon Musk's xAI over use of unpermitted gas turbines — DOJ says Grok model running at Colossus 2 ‘supports mission-critical operations’,"The US government is seeking dismissal of a lawsuit from the NAACP, arguing that the Colossus 2 data center is crucial for national security. The data center runs the Grok Gov AI model, and the government claims a shutdown ""directly threatens ongoing national security interests.""",https://www.tomshardware.com/tech-industry/big-tech/u-s-govt-asks-court-to-dismiss-naacp-lawsuit-against-elon-musks-xai-over-use-of-unpermitted-gas-turbines-doj-says-grok-model-running-at-colossus-2-supports-mission-critical-operations,Tom's Hardware,"hardware,semiconductor","Big Tech,Tech Industry"
2026-06-17,"DeepSeek was set to be added to US Entity List for supporting China’s military and intelligence operations, report claims — White House holds off to avoid escalating tensions with China","DeepSeek and CXMT, which have both been tagged as supporting Chinese military and intelligence operations, are set to be added to the U.S.'s Entity List. However, the White House hasn't included them yet in order to avoid escalating trade tensions with Beijing.",https://www.tomshardware.com/tech-industry/deepseek-was-set-to-be-added-to-us-entity-list-for-supporting-chinas-military-and-intelligence-operations-report-claims-white-house-holds-off-to-avoid-escalating-tensions-with-china,Tom's Hardware,"hardware,semiconductor",Tech Industry
2026-06-17,"US pulls the 'kill-switch' on Anthropic's Fable 5 AI models, sending global allies scrambling — European and Canadian leaders alarm allies over sudden export bans","Following the Trump administration's block on Anthropic's Mythos 5 and Fable 5 models, world leaders have raised concerns that without direct access to frontier models, they may need to develop their own national alternatives.",https://www.tomshardware.com/tech-industry/artificial-intelligence/us-pulls-the-kill-switch-on-anthropics-fable-5-ai-models-sending-global-allies-scrambling-european-and-canadian-leaders-alarm-allies-over-sudden-export-bans,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2026-06-17,"Intel's fab roadmap examined — Arizona, Ohio, Ireland, and the two deadlines deciding 14A process node",This roadmap provides an in-depth analysis of Intel's current plans for its chip production capacity.,https://www.tomshardware.com/tech-industry/semiconductors/intels-fab-roadmap-examined,Tom's Hardware,"hardware,semiconductor","Semiconductors,Tech Industry,Manufacturing"
2026-06-17,Estonia intends to recognize AI agents with digital IDs,I am not a number! I am a free agent (that just happens to have a number),https://www.theregister.com/ai-and-ml/2026/06/18/estonia-intends-to-recognize-ai-agents-with-digital-ids/5258087,The Register,"datacenter,infrastructure",ai and ml
2026-06-17,"Git good with Epic Games' new open source VCS, Lore",Got big binaries? Tired of other version control systems that treat them like inferior files? Lore might be worth a look,https://www.theregister.com/devops/2026/06/17/git-good-with-epic-games-new-open-source-vcs-lore/5257978,The Register,"datacenter,infrastructure",devops
2026-06-17,"Smelly config files will make your agents waste tokens, researchers warn",Researchers urge developers to see that less is more when it comes to instructions,https://www.theregister.com/ai-and-ml/2026/06/17/smelly-config-files-will-make-your-agents-waste-tokens-researchers-warn/5257951,The Register,"datacenter,infrastructure",ai and ml
2026-06-17,Nvidia-backed optics vendor to boost wafer output by 4x to meet AI interconnect demand,Jensen can't risk semiconductor supply chains derailing the AI hype train,https://www.theregister.com/networks/2026/06/17/nvidia-backed-optics-vendor-to-boost-wafer-output-by-4x-to-meet-ai-interconnect-demand/5257909,The Register,"datacenter,infrastructure",networks
2026-06-17,Massive password-stealing attack hits 75k Fortinet firewalls,Why are you even reading this?! Rotate your passwords!!,https://www.theregister.com/cyber-crime/2026/06/17/massive-password-stealing-attack-hits-75k-fortinet-firewalls/5257877,The Register,"datacenter,infrastructure",cyber-crime
2026-06-17,Uncle Sam bets $500M that Alphabet spinoff's AI can dig up new semiconductor materials,"AI drug discovery is so last year, even though it hasn't accomplished much yet",https://www.theregister.com/systems/2026/06/17/uncle-sam-bets-500m-that-alphabet-spinoffs-ai-can-dig-up-new-semiconductor-materials/5257854,The Register,"datacenter,infrastructure",systems
2026-06-17,Only half of US datacenter capacity planned for 2026 is actually under construction,Another fun example of AI hype and reality colliding,https://www.theregister.com/on-prem/2026/06/17/only-half-of-us-datacenter-capacity-planned-for-2026-is-actually-under-construction/5257781,The Register,"datacenter,infrastructure",on-prem
2026-06-17,"AWS hypes continuous agentic DevOps, puts Kiro in your pocket","Trust is the biggest barrier to AI adoption, says AI chief, claiming that new features in Bedrock AgentCore will prevent bad outcomes",https://www.theregister.com/devops/2026/06/17/aws-hypes-continuous-agentic-devops-puts-kiro-in-your-pocket/5256365,The Register,"datacenter,infrastructure",devops
2026-06-17,"First official details of AMD's next-gen 'Mustang Peak' Threadripper CPUs come into view — chips feature DDR5, PCIe 6.0, and a new socket","We now have the first confirmed details about AMD's Zen 6-based Threadripper CPUs, code-named Mustang Peak.",https://www.tomshardware.com/pc-components/cpus/first-official-details-of-amds-next-gen-mustang-peak-threadripper-cpus-come-into-view-chips-feature-ddr5-pcie-6-0-and-a-new-socket,Tom's Hardware,"hardware,semiconductor","CPUs,PC Components"
2026-06-17,Digital sovereignty needs an operating model,"PARTNER CONTENT Europe wants control over its own technology, but what does that look like?",https://www.theregister.com/security/2026/06/17/digital-sovereignty-needs-an-operating-model/5254631,The Register,"datacenter,infrastructure",security
2026-06-17,"Surface tension rises as Microsoft's latest kit starts at a pricey $1,499","Snapdragon X2 silicon and recycled aluminum are nice, the sticker shock less so",https://www.theregister.com/personal-tech/2026/06/17/surface-tension-rises-as-microsofts-latest-kit-starts-at-a-pricey-1499/5257598,The Register,"datacenter,infrastructure",personal tech
2026-06-17,Cisco adds another SD-WAN box to max-severity bug advisory,"Updated at the time? No sweat. Check those logs, though",https://www.theregister.com/security/2026/06/17/cisco-adds-another-sd-wan-box-to-max-severity-bug-advisory/5257621,The Register,"datacenter,infrastructure",security
2026-06-17,Cyberattack sees crops kept in the ground,"Bitter harvest for Australia's Mackay Sugar, attacked in peak cane crushing season",https://www.theregister.com/cyber-crime/2026/06/17/cyberattack-sees-crops-kept-in-the-ground/5256321,The Register,"datacenter,infrastructure",cyber-crime
2026-06-17,Developers build the best tools for developers – and are now defanging the AI menace,Fear and even grief are natural reactions to machines that do your job. The next reactions – acceptance and innovation – are more useful,https://www.theregister.com/ai-and-ml/2026/06/17/developers-build-the-best-tools-for-developers-and-are-now-defanging-the-ai-menace/5255316,The Register,"datacenter,infrastructure",ai and ml
2026-06-17,Tesco is sprinting to quit VMware and Broadcom despite rapid migration risks,Supermarket giant has turned to third-party support as court sets date to hear licensing dispute,https://www.theregister.com/virtualization/2026/06/17/tesco-is-sprinting-to-quit-vmware-and-broadcom-despite-rapid-migration-risks/5256133,The Register,"datacenter,infrastructure",virtualization
2026-06-17,System76 boss reckons he can liberate the entire PC stack... just give him another 15 years,"Bootstrapped Linux box-botherer flogs new Thelio kit, talks up COSMIC, and politely declines to bolt AI onto everything",https://www.theregister.com/personal-tech/2026/06/17/system76-boss-reckons-he-can-liberate-the-entire-pc-stack-just-give-him-another-15-years/5255258,The Register,"datacenter,infrastructure",personal tech
2026-06-17,Windows update leaves third-party Office document launches in limbo,Microsoft won the OLE vs OpenDoc wars. Now it's saying OLE dependencies don't matter,https://www.theregister.com/personal-tech/2026/06/17/windows-update-leaves-third-party-office-document-launches-in-limbo/5257425,The Register,"datacenter,infrastructure",personal tech
2026-06-17,Helpdesk scammers are making house calls to make their lies feel more real,15-year-old among six arrested after Dutch cops target suspected bank fraud call center,https://www.theregister.com/cyber-crime/2026/06/17/helpdesk-scammers-are-making-house-calls-to-make-their-lies-feel-more-real/5257454,The Register,"datacenter,infrastructure",cyber-crime
2026-06-17,Brit competition cops order Google to make search rankings less mysterious,"New rules cover organic rankings, AI Overviews, and user-approved search data sharing",https://www.theregister.com/personal-tech/2026/06/17/brit-competition-cops-order-google-to-make-search-rankings-less-mysterious/5257506,The Register,"datacenter,infrastructure",personal tech
2026-06-17,UK.gov links up with LinkedIn for jobs market intel from 40M accounts,What anonymized data taught me about B2B sales... and reliance on the private sector for statistical info,https://www.theregister.com/public-sector/2026/06/17/ukgov-links-up-with-linkedin-for-jobs-market-intel-from-40m-accounts/5257545,The Register,"datacenter,infrastructure",public sector
2026-06-17,Windows devs rerolled old code to save precious bytes,There really was a time when Microsoft cared about every KB,https://www.theregister.com/os-platforms/2026/06/17/windows-devs-rerolled-old-code-to-save-precious-bytes/5256343,The Register,"datacenter,infrastructure",os platforms
2026-06-17,Intel starts cooking up enhanced 18A-P silicon for would-be foundry customers,Chipzilla claims 9% speed bump without extra power draw but is compatible with designs for 18A,https://www.theregister.com/systems/2026/06/17/intel-starts-cooking-up-enhanced-18a-p-silicon-for-would-be-foundry-customers/5257487,The Register,"datacenter,infrastructure",systems
2026-06-17,"Undersea cable connecting Egypt and Syria has been cut, state-owned telecom operator says — Damascus blames 'systematic sabotage campaign' as cause of damage","The Syrian government blamed a third party for the damage on its undersea cable that connects it to Egypt. Damascus didn't mention any specific state or non-state actor, but its location makes it a prime target for disruption.",https://www.tomshardware.com/networking/undersea-cable-connecting-egypt-and-syria-has-been-cut-damascus-blames-systematic-sabotage-campaign-as-cause-of-damage,Tom's Hardware,"hardware,semiconductor",Networking
2026-06-17,Snag a pro-level 180 Hz gaming monitor at entry-level pricing — Gigabyte 27-inch 1440p monitor up for grabs at $159,"For a limited time, Newegg has the Gigabyte GS27QA on sale for $159.99, 36%off its regular price.",https://www.tomshardware.com/monitors/gaming-monitors/snag-a-pro-level-gaming-monitor-at-entry-level-pricing-gigabyte-27-inch-1440p-180-hz-monitor-up-for-grabs-at-usd159,Tom's Hardware,"hardware,semiconductor","Gaming Monitors,Monitors"
2026-06-17,"Save $500 on this Acer 16” Predator Helios Neo 16 IPS Gaming laptop — just $1,499.99 gets you a powerful portable gaming rig with an RTX 5070, 32GB DDR5, and Intel Core Ultra 9 275 HX processor","Save $500 on Acer’s Predator Helios Neo 16 AI Gaming laptop and score a powerful gaming laptop with 32GB of RAM and RTX 5070 for only $1,499.99.",https://www.tomshardware.com/pc-components/save-usd500-on-this-acer-16-predator-helios-neo-16-ips-gaming-laptop-just-usd1-499-99-gets-you-a-powerful-portable-gaming-rig-with-an-rtx-5070-32gb-ddr5-and-intel-core-ultra-9-275-hx-processor,Tom's Hardware,"hardware,semiconductor",PC Components
2026-06-17,Nvidia reveals AI robots that taught themselves to install GPUs into motherboards — video shows robot ‘solve high-precision tasks like… installing GPUs all by itself’,Nvidia showcases agentic robots that can teach themselves high-precision and dexterous tasks - like PC building - in the real world.,https://www.tomshardware.com/tech-industry/artificial-intelligence/nvidia-reveals-ai-robots-that-taught-themselves-to-install-gpus-into-motherboards-video-shows-robot-solve-high-precision-tasks-like-installing-gpus-all-by-itself,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2026-06-17,"Fight the price rises on SSDs with this 31% saving on Samsung's brilliant 1TB 990 Pro SSD — now $219 at Amazon, lowest price since April",Save $100 off the price of this 1TB Samsung 990 Pro SSD. Amazon's 31% discount fights off the current storage price rises.,https://www.tomshardware.com/pc-components/ssds/fight-the-price-rises-on-ssds-with-this-31-percent-saving-on-samsungs-brilliant-1tb-990-pro-ssd-now-usd219-at-amazon-lowest-price-since-april,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-17,ViewSonic VX2738-2K 27-inch OLED review: An OLED value play,"ViewSonic’s VX2738-2K OLED is a high-performance 27-inch QHD gaming monitor with 240 Hz, Adaptive-Sync, HDR and Quantum Dot color. It delivers smooth speed, quick response and saturated color for a relatively low price.",https://www.tomshardware.com/monitors/gaming-monitors/viewsonic-vx2738-2k-27-inch-oled-review,Tom's Hardware,"hardware,semiconductor","Gaming Monitors,Monitors"
2026-06-16,"SMI's PCIe 6.0 SSD controller for consumer SSDs coming next year, but severe NAND shortages will get even worse in 2027 as AI data centers swallow supply — An interview with Silicon Motion's SVP Nelson Duann",Silicon Motion's Nelson Duann discusses NAND supply crisis in the consumer SSD market and the future of consumer storage.,https://www.tomshardware.com/pc-components/ssds/smis-pcie-6-0-ssd-controller-for-consumer-ssds-coming-next-year-but-severe-nand-shortages-will-get-even-worse-in-2027-as-ai-data-centers-swallow-supply-an-interview-with-silicon-motions-svp-nelson-duann,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,Three critical Fortinet sandbox bugs splattered by unknown attackers,"All have patches, so make sure you upgrade to a fixed version",https://www.theregister.com/security/2026/06/16/three-critical-fortinet-sandbox-bugs-splattered-by-unknown-attackers/5256461,The Register,"datacenter,infrastructure",security
2026-06-16,AI and brain-computer interface allow speechless ALS patient to work a full-time job,"The hardware isn't new, but a UC Davis research team's machine learning-powered method of translating brain activity in an ALS patient into sentences with 92% accuracy is",https://www.theregister.com/science/2026/06/16/ai-and-brain-computer-interface-allow-speechless-als-patient-to-work-a-full-time-job/5256492,The Register,"datacenter,infrastructure",science
2026-06-16,Intel-born networking tech resurfaces as InfiniBand alternative for DoE supers,Omni-Path lights up Lawrence Livermore system at 400 Gbps,https://www.theregister.com/hpc/2026/06/16/intel-born-networking-tech-resurfaces-as-infiniband-alternative-for-doe-supers/5256535,The Register,"datacenter,infrastructure",hpc
2026-06-16,Python dev saved from disaster by intuition... and AI,"I'm sorry, Dave. I can't install that repo that will totally hose your system",https://www.theregister.com/ai-and-ml/2026/06/16/python-dev-saved-from-disaster-by-intuition-and-ai/5256632,The Register,"datacenter,infrastructure",ai and ml
2026-06-16,The new Siri makes one of Apple's most convenient OS features a cumbersome mess,"Goodbye, useful Spotlight; hello force-fed Apple intelligence bloatware that feels distressingly like Google AI Overviews",https://www.theregister.com/ai-and-ml/2026/06/16/the-new-siri-makes-one-of-apples-most-convenient-os-features-a-cumbersome-mess/5256591,The Register,"datacenter,infrastructure",ai and ml
2026-06-16,AMD's Mext buy shows how AI could solve the RAM shortage it created,"Running low on memory, can't afford more? The House of Zen's latest acquisition puts an AI spin on flash-based memory expansion",https://www.theregister.com/systems/2026/06/16/amds-mext-buy-shows-how-ai-could-solve-the-ram-shortage-it-created/5257352,The Register,"datacenter,infrastructure",systems
2026-06-16,"Intel’s performance-enhanced 18A-P process enters risk production — drop-in 18A upgrade promises 9% performance improvement at iso-power, cuts thermal resistance by 40%","Intel's enhanced 18A-P has entered risk production, laying the groundwork to ramp the node into full production in the coming months.",https://www.tomshardware.com/tech-industry/semiconductors/intels-performance-enhanced-18a-p-process-enters-risk-production-enhanced-node-promises-9-percent-performance-improvement-at-iso-power,Tom's Hardware,"hardware,semiconductor","Semiconductors,Tech Industry,Manufacturing"
2026-06-16,"Dell's $699 XPS 13 laptop is now available with the MacBook Neo in its sights — entry-level XPS design comes with Wildcat Lake, 8GB of RAM, and a 512GB SSD","Dell's $699 XPS 13 laptop ($599 for students) has the MacBook Neo in its sights, and it's now available sporting one of Intel's new entry-level Wildcat Lake CPUs.",https://www.tomshardware.com/laptops/dells-usd699-xps-13-laptop-is-now-available-with-the-macbook-neo-in-its-sights-entry-level-xps-design-comes-with-wildcat-lake-8gb-of-ram-and-a-512gb-ssd,Tom's Hardware,"hardware,semiconductor",Laptops
2026-06-16,Commodore gets into the phone biz with Sailfish-powered retro 'Callback',"Ships sans email, web, or socials, but with plenty of beige plastic",https://www.theregister.com/personal-tech/2026/06/16/commodore-gets-into-the-phone-biz-with-sailfish-powered-retro-callback/5256186,The Register,"datacenter,infrastructure",personal tech
2026-06-16,"Chinese fab SMIC's 7nm metal pitch beats Intel 18A but lags 38% on density, teardown finds — Huawei's sanctions-beating HiSilicon Kirin 9030 is the first subject of SemiAnalysis's new teardown lab","SemiAnalysis has published the first teardown from its new in-house lab, focusing on the minimum local metal pitch on SMIC’s third-gen 7nm at 32.5nm.",https://www.tomshardware.com/tech-industry/semiconductors/semianalysis-opens-its-own-chip-teardown-lab,Tom's Hardware,"hardware,semiconductor","Semiconductors,Tech Industry,Manufacturing"
